time_paris,vol_mean,count
2019-10-01 14:59:00+02:00,3.913115909377113e-06,332
2019-10-01 15:00:00+02:00,2.0659869820396214e-06,343
2019-10-01 15:01:00+02:00,1.9916887811274596e-06,415
2019-10-01 15:02:00+02:00,6.522474334295585e-07,181
2019-10-01 15:03:00+02:00,9.11581602865956e-07,259
2019-10-01 15:04:00+02:00,4.2919606262467813e-07,275
2019-10-01 15:05:00+02:00,1.7107154575951485e-06,276
2019-10-01 15:06:00+02:00,2.0621678937468097e-06,687
2019-10-01 15:07:00+02:00,2.6587155710706e-06,1111
2019-10-01 15:08:00+02:00,3.366945016186168e-06,737
2019-10-01 15:09:00+02:00,3.829920709377462e-06,401
2019-10-01 15:10:00+02:00,2.2308863500712494e-06,688
2019-10-01 15:11:00+02:00,2.27860431883583e-06,259
2019-10-01 15:12:00+02:00,1.656692875739632e-06,285
2019-10-01 15:13:00+02:00,2.465513983976042e-06,431
2019-10-01 15:14:00+02:00,1.5045297909655e-06,314
2019-10-01 15:15:00+02:00,4.887512556374989e-06,290
2019-10-01 15:16:00+02:00,1.7041839741954431e-06,416
2019-10-01 15:17:00+02:00,5.700310482816651e-06,228
2019-10-01 15:18:00+02:00,1.8680541972279636e-06,253
2019-10-01 15:19:00+02:00,1.7181531112899525e-06,275
2019-10-01 15:20:00+02:00,3.2307883255221195e-06,329
2019-10-01 15:21:00+02:00,2.785410430768296e-06,212
2019-10-01 15:22:00+02:00,4.2792384723341344e-06,138
2019-10-01 15:23:00+02:00,8.089901466315905e-07,146
2019-10-01 15:24:00+02:00,6.005723498671812e-06,354
2019-10-01 15:25:00+02:00,1.4827012078433285e-06,239
2019-10-01 15:26:00+02:00,3.7496605161963704e-06,252
2019-10-01 15:27:00+02:00,2.3875506399062846e-06,495
2019-10-01 15:28:00+02:00,3.5389794521369715e-06,501
2019-10-01 15:29:00+02:00,9.415807975544868e-07,251
2019-10-01 15:30:00+02:00,2.8921650764722564e-06,1103
2019-10-01 15:31:00+02:00,2.2259909119582e-06,902
2019-10-01 15:32:00+02:00,3.1672140323020393e-06,1193
2019-10-01 15:33:00+02:00,2.778313689637134e-06,935
2019-10-01 15:34:00+02:00,2.8499571287440864e-06,746
2019-10-01 15:35:00+02:00,2.4784957901721377e-06,572
2019-10-01 15:36:00+02:00,6.207029960822467e-07,571
2019-10-01 15:37:00+02:00,1.3013722353542388e-06,1090
2019-10-01 15:38:00+02:00,3.2354193392708506e-06,914
2019-10-01 15:39:00+02:00,3.7062917227057168e-06,1437
2019-10-01 15:40:00+02:00,4.680859823554818e-06,1720
2019-10-01 15:41:00+02:00,3.199315278757976e-06,1185
2019-10-01 15:42:00+02:00,3.1181693419478656e-06,684
2019-10-01 15:43:00+02:00,1.050944064564409e-06,451
2019-10-01 15:44:00+02:00,2.3363717655087764e-06,710
2019-10-01 15:45:00+02:00,1.1523658573188083e-05,627
